id,value_a,value_b,value_c,category,flag,text_field
49,101.01368604233338,581.5605648161059,105.42987395700449,D,0,Record_49 description
50,104.33679098034976,533.5360486632485,238.6365223336158,C,0,Record_50 description
51,109.4693233875781,511.8578476946783,259.3152134608229,D,0,Record_51 description
52,78.14266270216501,587.6123265050078,402.0309110866118,C,0,Record_52 description
53,95.20493175464048,441.5430019839024,20.376326019997258,A,0,Record_53 description
54,92.94441018560806,502.4942758931703,206.69474901969642,A,0,Record_54 description
55,90.41683227634987,498.5721089366087,166.47719461227194,B,0,Record_55 description
56,95.87286623159974,478.1790361863166,29.543987768843284,B,0,Record_56 description
57,122.42411966851594,468.8155590863398,139.27846798952373,B,0,Record_57 description
58,87.01253326460136,505.82945902627927,140.49189271477306,A,0,Record_58 description
59,114.52417531887221,502.7525996788422,26.105138099330887,C,0,Record_59 description
60,74.75695342576293,416.12578859723794,81.55931847728844,B,0,Record_60 description
61,94.97672455021338,564.1436727920358,514.4349537368006,D,0,Record_61 description
62,102.44129597657508,421.88918337869933,426.1563197297063,D,0,Record_62 description
63,108.79333497038917,482.5413244362261,296.20240254440796,C,0,Record_63 description
64,110.66839869689282,476.3775621823959,81.29269921655312,D,0,Record_64 description
65,111.90020852799887,528.6482890127372,126.67304119249616,B,0,Record_65 description
66,2137.711783139014,330.47168478261335,649.1578893610283,D,0,Record_66 description
67,93.0647231100315,571.2727851943566,487.4193019330057,D,0,Record_67 description
68,112.8696382188573,445.8407721910269,351.0873907833737,A,0,Record_68 description
69,97.13043512677578,597.5970635821643,85.03617482830687,C,1,Record_69 description
70,80.86470514993117,461.74680603870763,38.326755791442494,B,0,Record_70 description
71,83.0006917899478,496.09251314127914,33.06428267751831,B,0,Record_71 description
72,86.20821570997583,653.1028832054739,6.072029567847535,B,1,Record_72 description
73,107.45741116080646,477.81294329650655,151.25937081307768,D,0,Record_73 description
74,102.13638604105847,599.1079907738767,177.24091774824794,D,0,Record_74 description
75,110.35728031101652,503.12360684516483,552.4403275871424,B,0,Record_75 description
76,93.59121030495199,533.2335064234792,187.78638435473488,B,0,Record_76 description
77,102.37809536615072,505.59668715290996,47.862334283015265,C,0,Record_77 description
78,109.38385590951005,567.8281301040099,303.987607607595,C,0,Record_78 description
79,95.35980190419642,445.1574709717559,51.66739786321908,B,0,Record_79 description
80,106.85162856336117,421.2761181584652,434.1542818801714,B,0,Record_80 description
81,90.07111088400023,448.91390476983827,11.028782820039087,D,0,Record_81 description
82,94.55419230152393,507.97683010592726,59.02708889250078,B,0,Record_82 description
83,94.27393159002506,482.3344971559736,805.7410559996059,B,0,Record_83 description
84,82.0624053161644,-1439.1206690168149,85.01858002840588,B,0,Record_84 description
85,107.30458721178373,604.3785359857216,0.5621258137649531,B,0,Record_85 description
86,92.95896489695915,421.93293302119935,73.60335397639109,C,0,Record_86 description
87,100.18741178091531,441.2840966708854,93.18791311278672,C,0,Record_87 description
88,107.21119988358863,385.10084653497165,54.37427554583147,A,0,Record_88 description
89,106.69796764044916,662.4298392607284,250.23331182701952,D,0,Record_89 description
90,109.98077663459179,524.3735599297462,153.43255831211732,B,0,Record_90 description
91,98.52271773235864,538.3841856041262,222.75653142676214,A,0,Record_91 description
92,93.65052531933769,392.78332919751614,213.49371410149084,C,0,Record_92 description
93,98.80422683640401,499.90640087945,2.759835764314672,A,0,Record_93 description
94,74.68998349062954,540.7398387530468,45.58632919150862,D,1,Record_94 description
95,78.2933129136537,479.779384757246,402.0505927336011,D,0,Record_95 description
96,80.15950581468397,586.0564499861116,431.2378919248489,C,0,Record_96 description
97,85.04129758597777,684.9464900514264,134.19126038645487,D,0,Record_97 description
98,105.99661340085154,424.2349738324839,95.27987670940628,B,0,Record_98 description
99,86.41781416959908,418.2330203218643,106.63475961439299,B,0,Record_99 description
100,94.32756168940915,429.77951475771386,107.9850862599735,C,0,Record_100 description
101,119.48842446679097,628.4959328013192,496.6089742163721,B,0,Record_101 description
102,94.6560404340786,-1005.6495485486074,4.390238298306418,D,0,Record_102 description
103,111.0627335270063,489.15777457650813,178.8724892671588,B,0,Record_103 description
104,85.99573479985185,502.9247731520699,82.76329747854071,B,0,Record_104 description
105,96.91843663198554,434.6765099042623,416.78714791951865,C,0,Record_105 description
106,85.74966917634129,571.2021726194547,242.1622053230943,A,0,Record_106 description
107,94.91450386149157,469.6078540713157,118.13184822167008,C,0,Record_107 description
108,112.60462206186094,479.19387684360004,251.04972403016296,D,0,Record_108 description
109,74.09019365211478,548.7031817223406,784.6038062929725,D,0,Record_109 description
110,4609.609059937117,484.9604049533423,75.55768968704828,A,0,Record_110 description
111,103.56603403498417,481.2027205201723,212.51004691827382,A,0,Record_111 description
112,91.08775066454808,500.846016442326,541.457919400431,A,0,Record_112 description
113,78.30913218417318,563.6284331034461,320.56059655420637,D,0,Record_113 description
114,101.08194261570804,631.7194460387067,22.052770654990766,B,0,Record_114 description
115,92.05760936404296,546.8388985796865,304.6664511456064,A,0,Record_115 description
116,103.49014317032056,564.2651378899413,200.5410707372396,C,0,Record_116 description
117,1411.6359880467892,484.01167503191004,402.3029498091039,D,0,Record_117 description
118,124.02668336981372,443.3761709465026,123.74782347146291,A,0,Record_118 description
119,96.40966558790464,552.3188985788092,134.7818612166721,A,0,Record_119 description
120,84.64753761067203,513.6992659680457,316.3520731904497,A,0,Record_120 description
121,102.68913452434474,386.1897081000201,74.41003556208061,A,0,Record_121 description
122,103.29995025957648,473.7544301259522,167.55066318583704,A,0,Record_122 description
123,120.38781362860655,493.3682381214757,438.24322983959104,A,1,Record_123 description
124,112.52666868871867,459.1633706377217,14.156029568250295,C,0,Record_124 description
125,105.35306588724264,618.5388475633702,211.63928590994053,A,0,Record_125 description
126,121.94954336829343,538.3871229521774,750.2116779630667,C,0,Record_126 description
127,82.16855418515723,609.8539934310918,160.01287926081517,B,0,Record_127 description
128,90.40372700875378,521.0740209321727,290.9102166939476,C,0,Record_128 description
129,86.10136087891712,506.5110269140062,607.916627692511,C,0,Record_129 description
130,94.15285295266348,425.0721745911801,79.15435824632429,C,0,Record_130 description
131,79.34970778665537,500.95436265572533,8.318864605629992,D,0,Record_131 description
132,109.52726420221606,501.0443140540352,3.6781388456902575,A,0,Record_132 description
133,96.66665954351839,-3853.663774848059,68.29539480524176,C,0,Record_133 description
134,77.93790558246013,456.8378024183684,853.9932690451499,B,0,Record_134 description
135,84.76631378188688,474.137392118691,79.01157498608507,C,0,Record_135 description
136,104.70270771175294,533.0783635244577,571.6288622970205,A,0,Record_136 description
137,112.57189851841572,536.9080089588565,75.95066522211266,B,0,Record_137 description
138,129.9509633753768,453.4945214427836,285.14369876323224,D,0,Record_138 description
139,143.70793699010994,537.5095682033508,5.960301780935712,D,0,Record_139 description
140,106.21614149913995,485.43368565211864,164.6780943718501,B,0,Record_140 description
141,1191.2617960777654,270.4303980116035,123.26808381564514,A,0,Record_141 description
142,68.01930578903037,461.2238374438766,12.517159753328722,C,0,Record_142 description
143,104.01567193515754,586.3190912113903,355.31002757209524,B,0,Record_143 description
144,87.80588357034512,365.45553946978566,154.8237600264944,B,1,Record_144 description
145,93.76964109730471,509.0152960332432,44.495801924793476,A,0,Record_145 description
146,90.81854801410287,626.820897134823,204.40301454759745,B,0,Record_146 description
147,97.88813670375423,-2742.7677036150644,252.20482207438454,A,0,Record_147 description
148,115.98970346181466,500.17192643421487,51.513881100080816,A,0,Record_148 description
149,102.35572851168017,395.6786994217663,38.367630116404726,C,0,Record_149 description
150,97.62047744441968,630.1784913330857,200.26461862231187,D,0,Record_150 description
151,84.46519370761283,493.33338984027085,374.71675641009045,A,0,Record_151 description
152,2171.1462372545793,503.73014742352143,336.6107014211694,A,0,Record_152 description
153,92.70538136390003,608.3440372404498,123.65720689130792,A,0,Record_153 description
154,99.1932617377252,552.9182715716385,136.67734040997493,C,0,Record_154 description
155,126.51894870369824,429.94970140026084,174.29037007730722,D,0,Record_155 description
156,101.95411782209328,448.21776607301473,6.189343584419864,B,0,Record_156 description
157,114.74109266534586,539.5945043618639,248.6030632954421,A,0,Record_157 description
158,92.51056602191272,450.07031559496477,235.26482048005022,A,0,Record_158 description
159,82.22584350374463,330.6205350303578,534.3313284211131,C,0,Record_159 description
160,85.52324856651443,-1612.5666383846435,1016.9923983795933,B,0,Record_160 description
161,89.1216090319637,381.5829871100152,81.53791198791058,B,0,Record_161 description
162,131.92704598652747,629.3025402850981,69.62597348876042,A,0,Record_162 description
163,87.6791998116342,514.1430110210522,107.33447557422468,D,0,Record_163 description
164,112.57733805604518,-4652.08401106939,44.36813447021643,B,0,Record_164 description
165,86.45609232869461,444.1094068270037,38.18093611209454,C,0,Record_165 description
166,113.97359519311367,348.84819297008636,131.77416824163643,C,0,Record_166 description
167,105.77426449158794,412.0430490575597,352.8081227282368,A,0,Record_167 description
168,97.65043153512865,581.3058562032559,339.856170863803,A,0,Record_168 description
169,99.3885621079685,678.5428916393913,78.88244092000957,D,0,Record_169 description
170,90.17818456855915,558.1117210559166,10.625790023613426,D,0,Record_170 description
171,106.69108302223121,492.6365969103177,22.787471533179986,B,1,Record_171 description
172,93.17524779488829,465.4432499476867,39.307975275251025,A,0,Record_172 description
173,81.61591354349127,423.480334913891,218.89118589510207,B,0,Record_173 description
174,80.83093638520572,664.7812719471792,83.69679403171682,D,0,Record_174 description
175,102.58881876583179,484.90010385085003,429.3063559196958,C,0,Record_175 description
176,123.68636884615653,669.2503864050003,173.40566591535116,A,0,Record_176 description
177,102.39987420360157,611.4815607688049,27.70758212614452,C,0,Record_177 description
178,98.22042510835176,360.7362854922981,8.354069421097677,A,0,Record_178 description
179,104.28739209403814,446.72380833925666,189.5331792300419,B,0,Record_179 description
180,119.59002612560238,446.4763900660942,8.70082369669982,B,0,Record_180 description
181,103.29073752045784,-1521.477049267673,99.40795865605455,B,0,Record_181 description
182,93.83609153749394,495.1748597508997,61.18166592955324,C,0,Record_182 description
183,116.59433065089833,739.6991276318514,115.68172081152797,A,0,Record_183 description
184,106.4313465769242,413.8217700420193,127.67750540403897,D,0,Record_184 description
185,123.03633987993987,518.3175948531511,261.20151460972767,C,0,Record_185 description
186,102.74851655832859,549.3206193974243,51.41186953100634,B,0,Record_186 description
187,81.63296452419249,499.8742396424643,743.1877208421056,D,0,Record_187 description
188,79.47761201131502,508.81444622250865,285.50846922499056,B,0,Record_188 description
189,124.76391898346874,416.41528845547305,89.54375120065217,B,0,Record_189 description
190,125.85498581174946,508.51889556821453,1.2779201071269244,A,0,Record_190 description
191,97.307211800761,540.9119196939498,79.00591754571576,D,0,Record_191 description
192,94.25219018296018,526.2080467416903,245.19935505727562,D,0,Record_192 description
193,121.92166438363303,545.6160723129673,56.48356956915893,A,0,Record_193 description
194,83.39431476934769,613.0086320508985,40.29371897635418,D,0,Record_194 description
195,86.5790947156626,-3561.549517055109,332.8208177405376,D,0,Record_195 description
196,109.64990192033567,-1767.205675420115,298.1531670724284,B,0,Record_196 description
197,94.08092315710616,-2095.955786926278,565.1700635377305,D,0,Record_197 description
198,99.92317199919893,451.9995780231104,44.998055388129664,C,0,Record_198 description
199,97.54835652213231,482.4295078466068,255.56409289950898,C,0,Record_199 description
200,105.06361823198401,520.1876665073158,52.43515000524941,A,0,Record_200 description
201,121.11222791970576,461.7333790800484,436.6089947686714,A,0,Record_201 description
202,101.35877360352619,425.1413440652519,498.5280500714504,C,0,Record_202 description
203,109.65908189915287,404.94410487037305,226.76759316445967,B,0,Record_203 description
204,69.24741848453466,367.9057792755575,11.120920307871536,D,0,Record_204 description
205,99.26922397104823,-1785.7045424714433,159.262619593479,A,0,Record_205 description
206,87.35154594560693,382.4267646343756,21.15941818751606,D,0,Record_206 description
207,81.71780409364558,419.9579452674086,14.882640526540204,C,0,Record_207 description
208,86.82771449606874,468.4878501724558,39.06343868546459,D,0,Record_208 description
209,94.98814838948782,393.1266152486853,315.83299326657124,D,0,Record_209 description
210,113.73853813534019,530.3801750798957,115.00093417302224,D,0,Record_210 description
211,80.10410923390654,559.217845088455,576.630402142163,B,0,Record_211 description
212,100.45947238891627,456.0458384179681,216.7190865617926,C,0,Record_212 description
213,92.73745849999632,465.03781539119984,59.462489131466434,A,0,Record_213 description
214,95.08490358457058,542.9943816111262,334.3917000818297,B,0,Record_214 description
215,115.04136737956907,442.8803922212257,43.80287612254835,B,0,Record_215 description
216,108.07173155505889,437.3812870722164,34.26906761929496,B,0,Record_216 description
217,120.06097161164115,595.7198782549033,73.54925594090145,C,0,Record_217 description
218,97.68241481125149,570.7350190970229,441.9502232471154,A,0,Record_218 description
219,1805.3511940749672,548.1240001875135,1144.930774212586,C,0,Record_219 description
220,96.64211774679251,574.0515697115275,3.422876694088478,B,1,Record_220 description
221,103.63745186906833,341.817701970611,181.1140868658613,A,0,Record_221 description
222,102.64860037680566,608.3068437434486,88.28438974581023,C,0,Record_222 description
223,83.7341789164995,531.3649693266993,383.2886957901059,D,0,Record_223 description
224,101.35734672441811,580.8625107204588,283.4029695550931,C,0,Record_224 description
225,103.42342495208358,530.972942329309,24.239502420298926,A,0,Record_225 description
226,137.7621105630088,503.91398597441247,89.90226725589095,C,0,Record_226 description
227,128.15266916922505,477.9752630110356,5.350914952201137,C,0,Record_227 description
228,4930.6507713562705,529.3715501508964,35.09361989969583,C,0,Record_228 description
229,95.68924957676236,475.0601672876358,188.6532859030755,B,1,Record_229 description
230,78.04836997244496,569.430088005209,182.00296285181204,A,0,Record_230 description
231,91.1393947905477,373.083468435824,554.25064078626,A,0,Record_231 description
232,104.73407505385511,456.6739310564578,132.84956994692902,B,0,Record_232 description
233,118.0878043133235,663.5858598781317,24.931425479052795,C,0,Record_233 description
234,89.06374243384587,449.9135629142086,172.85030932716262,C,0,Record_234 description
235,1287.9431775424027,480.90530215492174,235.16474587040955,C,0,Record_235 description
236,67.79066455392018,429.3935253319939,56.82693079055782,B,0,Record_236 description
237,97.56001119182639,526.867653830866,48.84226033221374,B,0,Record_237 description
238,84.06378382210656,-2636.705728273764,216.3306823688328,A,0,Record_238 description
239,92.0584085895089,485.15112521543597,11.047623360936527,D,0,Record_239 description
240,86.84708832748618,567.9093228828057,528.224001919988,B,0,Record_240 description
241,98.58606168621165,444.09892649481475,212.49723992306798,C,0,Record_241 description
242,73.63407412965053,563.0888895412177,83.46755369659861,B,0,Record_242 description
243,77.99432131913514,565.7783452448285,95.9263562226346,B,0,Record_243 description
244,131.93870668042447,584.3964875775434,63.01455356121644,A,0,Record_244 description
245,80.68866128088953,511.2432795934432,7.0685251369321165,D,0,Record_245 description
246,83.54821632318041,759.3007261581429,322.0427639462934,A,0,Record_246 description
247,127.5537029248197,584.3626957233665,47.56646817585282,D,0,Record_247 description
248,143.57600753860612,525.9902099525461,144.77758530151615,A,0,Record_248 description
249,2539.59872740877,429.9260468734612,48.199562678793406,A,0,Record_249 description
250,94.47626564817955,492.23526993006874,272.3795813137811,D,1,Record_250 description
251,105.12333326410764,614.1061581520028,81.70964148842256,D,0,Record_251 description
252,125.93046466608388,636.7627692501014,74.21188507716583,D,0,Record_252 description
253,3740.6808722180444,618.2663280352183,141.15140889179202,D,0,Record_253 description
254,96.32083231086835,562.8153845383696,142.42609176295133,B,1,Record_254 description
255,111.66006364092615,399.54718349635425,597.4451374561511,A,0,Record_255 description
256,106.52149111699929,538.9729454260536,146.87970403997184,C,0,Record_256 description
257,94.35765893154851,400.6878097557602,34.00645476909826,C,0,Record_257 description
258,97.99265553225938,381.0023045295393,29.559159169740113,C,0,Record_258 description
259,79.37656287445027,519.132694766179,543.2192745349921,A,0,Record_259 description
260,3814.9998909502974,541.8559557815801,547.2697010941702,A,0,Record_260 description
261,96.00418764986567,572.2701678784643,105.75040977670511,C,0,Record_261 description
262,103.48254834439383,539.7708992308875,184.93262659873938,D,0,Record_262 description
263,91.67009171771475,542.5268788594199,46.32223600018939,D,0,Record_263 description
264,107.07307783817708,421.2277932006099,2.913169474527437,C,0,Record_264 description
265,115.19073726729744,491.6018652252267,77.64916364712856,B,0,Record_265 description
266,102.33143991502699,379.430657149241,315.4919444364387,B,0,Record_266 description
267,105.27634612598806,339.73046964798436,140.31993194556756,C,0,Record_267 description
268,100.797330213668,559.2514167874459,64.86810820945269,C,0,Record_268 description
269,100.00126589637121,439.7500484967233,68.65164778841846,A,0,Record_269 description
270,1133.3470995852535,569.7998801714443,417.7732551052898,B,0,Record_270 description
271,3076.755606755925,588.6678062304031,49.90144466880063,C,0,Record_271 description
272,98.54070102379765,450.45461403014417,25.057915438657446,D,0,Record_272 description
273,131.39752463395894,547.224887564424,184.01966843870483,D,0,Record_273 description
274,123.60032353712865,447.1074617109087,52.714905438204454,D,0,Record_274 description
275,105.78769828834751,352.3296900298541,672.1936843530806,A,0,Record_275 description
276,88.55414185457849,509.86475235539666,168.33531652065616,B,0,Record_276 description
277,83.31382792024873,462.33008962273914,1040.364308279654,C,0,Record_277 description
278,117.86714429633298,464.79287915302945,5.660077430371035,D,0,Record_278 description
279,103.94123837720707,658.0274494276421,280.5965537859049,B,0,Record_279 description
280,3865.225473375887,377.93144138138626,954.0063421136886,D,0,Record_280 description
281,73.83121019538711,530.6296908297177,72.13203350992082,C,0,Record_281 description
282,113.91157722337272,420.41542102841987,257.8840289386666,C,0,Record_282 description
283,106.81630507321545,572.6609127413859,109.94557562487984,C,0,Record_283 description
284,83.34353973378283,523.8744988940052,8.136870911606318,D,0,Record_284 description
285,92.92712788825077,530.347547934449,204.41587876435037,C,0,Record_285 description
286,103.9557580653478,424.4088305918192,72.6064369449083,C,0,Record_286 description
287,100.78700197534366,438.7529669369341,13.117271716324797,B,0,Record_287 description
288,95.61743221294668,574.1800405876709,89.30263184134651,B,0,Record_288 description
289,4539.00279306946,641.663817738205,87.07604576786541,C,0,Record_289 description
290,96.22033932689672,538.424625377935,16.394639204250705,D,0,Record_290 description
291,102.28843768153703,428.20634233828537,71.38793388815402,C,0,Record_291 description
292,122.07237959489736,527.1150817969655,270.9474719886626,D,0,Record_292 description
293,61.50012338603054,694.1977635470088,355.111162607612,C,0,Record_293 description
294,96.44724603235474,508.19382485751294,300.29587399256366,B,0,Record_294 description
295,102.6476863205867,616.947268751488,189.96423709079875,C,0,Record_295 description
296,104.43990984530649,440.77365073290304,707.9760844404199,C,0,Record_296 description
297,94.42128128018065,496.63311586908907,71.5022498798179,D,0,Record_297 description
298,73.64917326282126,549.5652164900434,84.83228244429787,B,0,Record_298 description
299,1670.9289297847195,531.7862646610291,219.4297959676587,A,0,Record_299 description
300,125.91025321246278,438.68890559110713,132.88125521566388,A,0,Record_300 description
301,76.99207892625793,435.23860342955203,528.4386550275653,A,0,Record_301 description
302,112.95742020547283,579.0627522482127,292.0243831441395,C,0,Record_302 description
303,95.07212165315659,595.3240650120116,284.4113118676449,D,0,Record_303 description
304,99.0801348125673,620.9714846497536,415.56594575788336,C,0,Record_304 description
305,84.20652233944077,644.3144386602294,223.4056735668341,A,0,Record_305 description
306,94.98315741466185,510.7695549058077,135.55893181641665,B,0,Record_306 description
307,119.50066892048437,475.1040604614725,156.45053598694318,D,0,Record_307 description
308,108.7398286298156,608.0792751022775,495.18626761232616,A,0,Record_308 description
309,125.98467408114917,557.045542548127,2.947557723280534,C,0,Record_309 description
310,117.66117833466541,421.4035793065927,104.1045210306902,B,0,Record_310 description
311,106.58630018394365,417.3091467584871,282.55468970376705,D,0,Record_311 description
312,126.15901789251689,-2584.106201851079,191.56440124289267,C,0,Record_312 description
313,106.58489738107448,485.81802708128004,17.330434805710233,C,0,Record_313 description
314,112.41982265195588,497.8856036207442,415.97510454119293,C,0,Record_314 description
315,4449.726299811453,585.8026691768156,115.98850947648747,D,0,Record_315 description
316,100.99818723788808,560.7229715988028,214.78493808032565,C,0,Record_316 description
317,89.53864265049585,606.3898598734745,5.273691466198234,C,0,Record_317 description
318,114.8437590189228,345.4771114901307,281.6884150450539,D,0,Record_318 description
319,82.32544565327701,520.2718333776961,321.64052812424814,C,0,Record_319 description
320,111.73525513626493,555.5750817917765,42.50767199919508,C,0,Record_320 description
321,97.14023413742261,377.87313146498525,73.7201225696641,B,0,Record_321 description
322,117.5687064020098,447.6083486952022,75.60223195853833,B,0,Record_322 description
323,111.2630348309689,432.7611870136865,1148.2535845165146,A,0,Record_323 description
324,127.30969236470202,501.7358536847933,60.80968665463205,C,0,Record_324 description
325,110.96162036707968,630.2283174955251,792.0487532546541,B,0,Record_325 description
326,76.41939616520139,661.807152373192,72.24283251395325,D,0,Record_326 description
327,98.99570240652699,434.8569957541374,107.39186512844017,D,0,Record_327 description
328,82.41989211107776,542.124580039486,181.64709718618656,D,0,Record_328 description
329,92.22580236450588,544.7038281713852,399.1448009769806,B,0,Record_329 description
330,122.66842649915083,531.0100617211798,356.9012239639747,C,0,Record_330 description
331,109.56300716346544,531.9183707791387,170.2515126536732,D,0,Record_331 description
332,89.5160435713188,524.2994001961063,159.5232437634454,C,0,Record_332 description
333,84.79423950339401,635.0056096645136,11.15794087066096,C,0,Record_333 description
334,100.49173139314391,588.1973211494446,145.89052814399318,B,0,Record_334 description
335,81.75159775928309,415.18768819213864,150.510737058326,B,0,Record_335 description
336,89.93289583905128,563.657686470444,404.79263568817896,C,0,Record_336 description
337,104.68014207326866,571.3898699609161,78.06894274401269,D,0,Record_337 description
338,117.32968054160044,525.1973829721431,102.25939740317011,A,0,Record_338 description
339,109.1314220833666,590.5139496402184,301.81432298758773,A,0,Record_339 description
340,65.63065737102849,515.045922743923,55.62452142322649,A,0,Record_340 description
341,104.5655009354539,516.0374176861001,296.34049762229273,C,0,Record_341 description
342,101.08050359848868,509.69924357416346,21.894752581083708,B,0,Record_342 description
343,106.2083542805904,338.5404731360265,160.19807775692973,B,0,Record_343 description
344,124.24314522476811,493.5681284875301,10.656098463325756,D,0,Record_344 description
345,69.05142584792885,446.53995404363434,633.9028903205805,A,0,Record_345 description
346,91.13344862213341,405.0841617445954,401.2245093080873,A,0,Record_346 description
347,108.86359484190032,614.7214627791618,230.37867354297546,A,0,Record_347 description
348,76.27608400819086,540.3366014827566,135.17836872577857,B,0,Record_348 description
349,122.13923572080263,497.6135135244362,631.6376813988796,C,0,Record_349 description
350,105.52534919050987,454.81573191180587,71.62092500919653,A,0,Record_350 description
351,112.69875978765106,523.6935667702992,124.53167464589477,A,0,Record_351 description
352,91.43584507717308,579.3148874654011,19.624070639469014,A,0,Record_352 description
353,112.20645534949315,433.8427325162447,127.60600533835095,D,0,Record_353 description
354,116.02707333983557,499.6137302178712,238.7415918829654,A,0,Record_354 description
355,3390.166492869767,569.4453199080938,210.64679148801582,C,0,Record_355 description
356,103.51601339048044,345.1199096732696,489.7939700120828,C,0,Record_356 description
357,104.0551485892259,495.39441900756765,646.5646137267062,A,0,Record_357 description
358,87.04982102890928,465.6566903561969,292.4536353032867,C,0,Record_358 description
359,97.7870697963947,489.2936113795973,45.58591154560375,B,0,Record_359 description
360,97.71216201321462,459.86971549024776,185.69815276970135,C,0,Record_360 description
361,105.75090796530243,511.00996841658366,867.6697752463117,A,0,Record_361 description
362,114.99736370365441,653.8901776338174,822.7558563534141,C,0,Record_362 description
363,84.12195877032386,474.0862020857159,268.239354556295,D,1,Record_363 description
364,98.12486454520634,523.3368807275285,101.67638642275337,A,0,Record_364 description
365,122.2218332148846,659.579713472729,81.5324449912683,C,0,Record_365 description
366,88.84617656781154,455.9987537301956,44.63228032071107,C,0,Record_366 description
367,87.6662497406452,645.1740279143175,18.55706743687026,A,0,Record_367 description
368,103.0345928774679,500.42584053016856,237.90027783852005,C,0,Record_368 description
369,112.6657778572798,-1304.3381252363943,276.0628685603547,C,0,Record_369 description
370,100.17139083340989,560.0160899957056,169.15300539972554,B,0,Record_370 description
371,119.93440885655484,524.5686690065937,654.7493023500745,B,0,Record_371 description
372,112.85190973849791,494.7495454490731,484.64080036273674,C,0,Record_372 description
373,112.62730100335092,450.07668480966316,411.59686611728137,C,0,Record_373 description
374,108.3117475198614,506.06332399714825,336.0679453887825,D,0,Record_374 description
375,134.91479650519128,571.7889167216019,255.2378732945942,A,0,Record_375 description
376,96.92257466700934,498.95108552026636,42.44064980877182,D,0,Record_376 description
